#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Date
45,GIMES1,10.65,-1.39,10.80,10.59,10.59,"48,860","522,912.80",01/03/2022
46,GLBSL,"1,330.00",9.45,"1,336.70","1,222.00","1,222.00","2,152","2,814,935.90",01/03/2022
47,GLH,394.90,-0.78,400.00,383.20,400.00,"5,889","2,308,089.50",01/03/2022
48,GLICL,583.90,0.15,598.70,578.00,594.00,"38,055","22,299,114.20",01/03/2022
49,GMFBS,"1,260.00",2.86,"1,288.00","1,220.00","1,245.00","1,338","1,686,695.40",01/03/2022
50,GMFIL,460.10,6.26,460.10,439.90,440.00,"47,843","21,591,919.70",01/03/2022
51,GRDBL,324.50,0.62,340.00,322.00,328.90,"7,418","2,444,125.90",01/03/2022
52,GUFL,770.00,-1.27,781.00,765.90,765.90,"123,885","95,443,657.30",01/03/2022
53,GWFD83,"1,160.00",0.01,"1,160.00","1,160.00","1,160.00",90,"104,400.00",01/03/2022
54,HDHPC,308.00,0.33,314.80,303.80,312.00,"111,192","34,312,620.90",01/03/2022
55,HDL,"4,249.00",-1.6,"4,440.00","4,220.00","4,404.30","65,839","284,470,570.50",01/03/2022
56,HGI,664.00,0.61,682.00,662.00,665.00,"27,250","18,208,202.30",01/03/2022
57,HIDCL,256.00,0.04,262.00,256.00,259.90,"97,521","25,274,719.90",01/03/2022
58,HPPL,424.00,0.4,433.00,422.00,427.00,"26,596","11,300,217.90",01/03/2022
59,HURJA,412.60,-0.58,423.30,407.00,423.30,600,"247,849.00",01/03/2022
60,ICFC,595.00,1.02,607.90,587.10,599.00,"65,710","39,435,972.30",01/03/2022
61,IGI,"1,060.00",1.91,"1,075.00","1,040.00","1,060.00","74,878","79,305,523.80",01/03/2022
62,ILBS,"1,395.00",3.45,"1,397.90","1,326.00","1,375.00","5,195","7,127,034.80",01/03/2022
63,JBBL,402.00,0.12,412.00,397.00,409.00,"83,137","33,664,518.10",01/03/2022
64,JBLB,"4,430.00",0.45,"4,535.00","4,410.00","4,410.00","10,261","45,908,693.70",01/03/2022
65,JFL,598.00,2.05,610.00,580.00,587.00,"34,660","20,675,908.90",01/03/2022
66,JLI,622.00,2.81,633.00,595.20,608.00,"37,807","23,329,365.70",01/03/2022
67,JOSHI,297.70,-1.39,307.90,296.00,306.00,"48,659","14,597,749.00",01/03/2022
68,JSLBB,"2,780.00",4.2,"2,780.00","2,721.20","2,721.20","2,283","6,296,823.00",01/03/2022
69,KBL,252.00,2.52,257.00,245.80,250.70,"183,414","46,161,498.30",01/03/2022
70,KEF,9.01,0.11,9.18,9.00,9.00,"8,900","80,920.00",01/03/2022
71,KKHC,278.00,-0.36,284.00,277.00,284.00,"12,504","3,502,982.50",01/03/2022
72,KLBSL,"1,375.20",4.98,"1,417.00","1,335.00","1,335.00","1,713","2,352,787.20",01/03/2022
73,KMCDB,"1,247.00",1.03,"1,275.00","1,239.00","1,240.00","6,754","8,450,716.50",01/03/2022
74,KPCL,440.00,-2.32,465.00,439.00,459.40,"14,202","6,317,653.70",01/03/2022
75,KRBL,372.10,0.03,389.00,365.50,379.00,"8,601","3,266,708.00",01/03/2022
76,KSBBL,459.00,2.46,469.00,449.00,456.90,"57,667","26,522,386.30",01/03/2022
77,LBBL,470.00,3.07,479.50,451.00,456.00,"111,032","51,959,215.80",01/03/2022
78,LBL,300.00,6.01,306.10,283.00,288.60,"95,987","28,429,262.80",01/03/2022
79,LEC,306.00,-1.29,316.00,305.00,315.00,"8,278","2,549,577.80",01/03/2022
80,LEMF,10.10,3.7,10.10,9.60,9.92,"26,700","265,746.60",01/03/2022
81,LGIL,691.00,-2.12,717.00,685.00,717.00,"28,734","20,098,338.60",01/03/2022
82,LICN,"1,963.00",0.72,"1,966.00","1,931.00","1,950.00","4,318","8,398,328.00",01/03/2022
83,LLBS,"1,518.00",4.83,"1,518.00","1,420.00","1,420.00","6,666","9,886,099.90",01/03/2022
84,LUK,9.57,-0.73,9.83,9.57,9.83,"34,300","331,581.00",01/03/2022
85,MBJC,177.10,10,177.10,164.20,164.20,217,"37,956.90",01/03/2022
86,MBL,329.00,2.49,331.00,320.90,323.90,"200,383","65,335,225.10",01/03/2022
87,MDB,470.00,2.84,477.40,450.00,450.00,"11,624","5,404,633.00",01/03/2022
88,MEGA,293.00,2.99,300.30,286.00,286.10,"276,777","81,474,788.00",01/03/2022
89,MEN,"1,065.00",1.33,"1,086.30","1,032.00","1,032.00","6,020","6,501,530.00",01/03/2022
90,MERO,"1,130.00",4.73,"1,142.00","1,079.00","1,079.00","17,110","19,272,127.50",01/03/2022
91,MFIL,657.00,1.08,666.00,645.00,650.00,"35,277","23,218,316.40",01/03/2022
92,MHNL,409.00,0.49,425.00,407.00,414.90,"7,478","3,117,557.60",01/03/2022
93,MKJC,423.30,0.79,436.00,411.60,411.60,"2,710","1,134,084.00",01/03/2022
94,MKLB,"1,397.00",5.24,"1,397.00","1,320.00","1,320.00",776,"1,055,981.10",01/03/2022
95,MLBBL,"1,655.00",5.6,"1,695.20","1,598.50","1,598.50","2,368","3,887,507.50",01/03/2022
96,MLBL,470.00,0.86,487.50,458.00,466.00,"112,151","53,395,577.80",01/03/2022
97,MLBS,"1,361.00",1.57,"1,421.00","1,330.00","1,366.80",850,"1,164,248.00",01/03/2022
98,MLBSL,"3,570.00",1.91,"3,640.00","3,510.00","3,510.00","1,010","3,606,610.00",01/03/2022
99,MMF1,8.95,0.56,9.00,8.78,8.78,"23,650","211,655.80",01/03/2022
100,MMFDB,"1,345.10",3.8,"1,365.00","1,321.00","1,321.00","6,321","8,527,889.10",01/03/2022
101,MNBBL,515.00,0.98,524.00,510.00,520.20,"36,360","18,769,060.70",01/03/2022
102,MPFL,434.00,3.36,434.00,417.00,428.00,"8,015","3,429,390.00",01/03/2022
103,MSLB,"1,560.00",2.97,"1,560.00","1,530.00","1,543.00",921,"1,425,011.30",01/03/2022
104,NABBC,489.00,0.72,495.00,479.00,485.00,"5,196","2,539,041.80",01/03/2022
105,NABIL,"1,137.00",-0.61,"1,160.00","1,137.00","1,150.00","130,041","149,363,282.60",01/03/2022
106,NBB,398.00,-2.45,416.00,392.00,416.00,"312,095","124,894,817.00",01/03/2022
107,NBF2,10.86,3.92,10.86,10.17,10.30,"204,461","2,092,205.98",01/03/2022
108,NBF3,9.37,-1.37,9.54,9.17,9.40,"48,140","447,007.10",01/03/2022
109,NBL,351.00,2.81,351.00,341.20,345.00,"82,228","28,596,288.50",01/03/2022
110,NBLD82,"1,045.00",1.95,"1,045.00","1,045.00","1,045.00",20,"20,900.00",01/03/2022
111,NBLD85,900.00,0.76,911.00,900.00,911.00,105,"95,106.50",01/03/2022
112,NCCB,266.50,1.72,269.00,258.00,258.00,"164,879","43,476,600.00",01/03/2022
113,NEF,10.40,1.86,10.57,10.18,10.18,"9,994","103,893.68",01/03/2022
114,NFS,498.80,-0.04,515.10,495.00,506.90,"16,846","8,487,298.70",01/03/2022
115,NGPL,605.00,-0.82,621.90,605.00,615.00,"32,503","19,915,805.60",01/03/2022
116,NHDL,385.00,-1,396.60,382.00,396.60,"9,731","3,780,192.30",01/03/2022
117,NHPC,337.00,0.6,349.70,336.00,340.60,"150,852","51,519,202.70",01/03/2022
118,NIBD84,932.50,0.14,940.00,932.30,940.00,180,"168,464.00",01/03/2022
119,NIBLPF,10.00,1.32,10.05,9.90,9.99,"82,217","822,225.00",01/03/2022
120,NIBSF1,12.34,1.56,12.59,12.34,12.39,"10,430","129,238.70",01/03/2022
121,NIBSF2,9.08,1.91,9.20,8.91,8.91,"3,700","33,829.00",01/03/2022
122,NICA,784.00,1.95,788.40,765.00,769.00,"78,276","61,074,703.90",01/03/2022
123,NICAD8283,"1,050.00",1.94,"1,050.00","1,050.00","1,050.00",30,"31,500.00",01/03/2022
124,NICGF,11.12,0.18,11.12,11.10,11.10,"1,700","18,890.00",01/03/2022
125,NICL,814.00,0.74,831.00,801.00,810.00,"27,060","22,111,378.70",01/03/2022
126,NICLBSL,"1,203.00",8.38,"1,207.00","1,110.00","1,132.00","42,249","50,103,407.40",01/03/2022
127,NICSF,9.00,0,9.12,8.88,8.88,"1,950","17,565.00",01/03/2022
128,NIFRA,293.90,0.65,297.00,287.00,287.00,"58,152","17,116,843.80",01/03/2022
129,NIL,"1,200.00",0.59,"1,230.00","1,172.00","1,215.00","35,157","42,614,916.80",01/03/2022
130,NLBBL,"1,118.00",3.42,"1,126.00","1,094.00","1,094.00","10,500","11,701,367.10",01/03/2022
131,NLG,871.70,-1.28,899.00,865.10,870.00,"12,610","11,092,859.00",01/03/2022
132,NLIC,"1,533.00",0.92,"1,548.00","1,521.00","1,547.00","42,108","64,726,453.20",01/03/2022
133,NLICL,985.00,1.03,"1,005.00",972.00,990.00,"55,842","55,512,824.70",01/03/2022
134,NMB,335.00,1.67,338.00,329.00,335.00,"61,935","20,685,566.40",01/03/2022
135,NMB50,11.76,1.82,12.00,11.76,11.78,"26,780","315,428.60",01/03/2022
136,NMBD2085,"1,025.00",1.99,"1,025.00","1,020.00","1,020.00",60,"61,250.00",01/03/2022
137,NMBHF1,11.25,1.81,11.27,11.15,11.15,"1,700","19,143.00",01/03/2022
138,NMBMF,"1,077.00",2.77,"1,110.00","1,055.00","1,055.00","5,378","5,855,843.50",01/03/2022
139,NMFBS,"3,444.00",0.85,"3,483.00","3,430.00","3,483.00","11,192","38,650,618.70",01/03/2022
140,NMFBSP,"1,537.00",0,"1,537.00","1,537.00","1,537.00","2,000","2,062,000.00",01/03/2022
141,NRIC,"1,157.00",1.31,"1,173.00","1,146.00","1,162.00","48,573","56,259,376.40",01/03/2022
142,NRN,558.00,4.69,565.90,529.00,543.60,"17,141","9,486,488.80",01/03/2022
143,NSLB,"1,297.50",2.65,"1,367.90","1,240.00","1,280.00","2,617","3,406,890.90",01/03/2022
144,NTC,"1,317.00",-0.6,"1,335.00","1,301.10","1,335.00","29,864","39,305,624.30",01/03/2022
145,NUBL,"1,234.00",3.26,"1,235.00","1,207.00","1,210.00","21,263","26,050,358.30",01/03/2022
146,NYADI,379.00,-1.04,390.00,362.00,375.40,"13,813","5,284,335.00",01/03/2022
147,OHL,475.00,-0.21,488.90,470.10,485.00,"1,100","519,885.00",01/03/2022
148,PCBL,345.00,2.99,346.00,334.00,341.70,"61,211","20,885,795.70",01/03/2022
149,PFL,444.00,-0.22,453.00,441.00,446.00,"11,990","5,382,407.20",01/03/2022
150,PIC,995.00,-0.7,"1,022.00",988.00,"1,002.00","15,089","15,247,320.90",01/03/2022
151,PICL,680.00,1.48,690.00,663.00,682.90,"41,712","28,330,607.40",01/03/2022
152,PLI,595.00,1.02,602.00,578.20,593.00,"14,477","8,577,595.50",01/03/2022
153,PLIC,715.10,-0.68,733.00,711.00,720.00,"10,386","7,488,268.00",01/03/2022
154,PMHPL,311.00,-0.32,318.00,307.00,312.00,"10,503","3,289,882.20",01/03/2022
155,PPCL,450.00,-0.22,457.90,442.00,457.90,"8,981","4,036,176.70",01/03/2022
156,PRIN,806.00,-1.59,835.00,805.00,835.00,"18,694","15,300,865.30",01/03/2022
157,PROFL,345.00,4.02,352.90,338.00,338.30,"29,472","10,230,417.90",01/03/2022
158,PRVU,310.00,1.64,314.00,305.10,311.10,"86,056","26,677,019.80",01/03/2022
159,PSF,9.13,0.33,9.13,8.93,8.93,"7,600","68,765.00",01/03/2022
160,RADHI,554.90,0.34,563.80,545.00,559.90,"21,227","11,763,333.50",01/03/2022
161,RBCL,"17,999.00",-0.18,"18,250.00","17,675.00","17,810.00","1,710","30,629,894.00",01/03/2022
162,RBCLPO,"16,160.00",2.02,"16,160.00","15,400.00","15,839.90","2,747","43,615,045.00",01/03/2022
163,RHPL,345.80,0.44,351.00,340.00,340.00,"23,043","8,024,836.20",01/03/2022
164,RLFL,520.00,5.26,525.00,499.80,503.00,"122,465","63,068,194.20",01/03/2022
165,RLFLPO,316.00,0,316.00,316.00,316.00,"12,300","3,886,800.00",01/03/2022
166,RLI,529.00,0.19,546.90,529.00,538.50,"23,964","12,853,793.60",01/03/2022
167,RMDC,"1,208.00",2.55,"1,240.00","1,180.00","1,180.00","15,486","18,683,798.30",01/03/2022
168,RMF1,8.97,0.67,9.01,8.81,9.01,"20,773","185,328.96",01/03/2022
169,RSDC,770.00,5.47,780.30,729.90,744.70,"21,344","16,337,992.00",01/03/2022
170,RURU,904.00,-2.59,930.00,901.00,930.00,"1,100","1,006,381.10",01/03/2022
171,SABSL,"1,364.00",4.12,"1,389.00","1,336.00","1,336.00","5,364","7,352,372.00",01/03/2022
172,SADBL,345.00,2.68,350.00,335.00,340.00,"59,130","20,341,440.60",01/03/2022
173,SAEF,12.85,-0.31,13.09,12.85,13.09,"14,700","190,591.00",01/03/2022
174,SAHAS,544.00,-0.91,559.00,539.00,545.00,"46,593","25,564,459.00",01/03/2022
175,SANIMA,372.00,2.48,377.00,366.00,367.90,"55,415","20,542,391.90",01/03/2022
176,SAPDBL,326.00,6.89,326.00,300.00,308.00,"39,111","12,321,354.50",01/03/2022
177,SBCF,8.60,1.18,8.83,8.56,8.67,"23,281","200,292.29",01/03/2022
178,SBD87,969.00,2,969.00,969.00,969.00,50,"48,450.00",01/03/2022
179,SBI,350.90,0.26,352.90,345.20,352.90,"5,247","1,837,530.70",01/03/2022
180,SBL,426.00,3,427.00,415.00,418.00,"86,955","36,799,283.70",01/03/2022
181,SBLD2082,"1,048.00",1.95,"1,048.00","1,048.00","1,048.00",25,"26,200.00",01/03/2022
182,SBLD83,"1,020.00",2,"1,020.00","1,020.00","1,020.00",25,"25,500.00",01/03/2022
183,SCB,462.00,0.9,467.00,457.90,466.90,"14,593","6,735,724.10",01/03/2022
184,SDBD87,955.00,0.49,955.00,955.00,955.00,25,"23,875.00",01/03/2022
185,SDLBSL,"1,270.00",3.67,"1,290.00","1,235.00","1,235.00","3,035","3,864,020.90",01/03/2022
186,SEF,10.43,0.29,10.60,10.40,10.40,"54,915","578,335.70",01/03/2022
187,SFCL,354.00,2.61,357.90,344.00,350.90,"17,623","6,208,726.50",01/03/2022
188,SFMF,11.00,0,11.21,10.78,10.78,"25,487","277,417.27",01/03/2022
189,SGI,590.00,1.72,600.00,580.00,580.00,"10,922","6,482,299.00",01/03/2022
190,SHEL,380.00,1.25,387.00,375.00,380.00,"5,714","2,161,616.00",01/03/2022
191,SHINE,379.10,1.91,391.00,364.60,372.00,"59,045","22,517,436.80",01/03/2022
192,SHIVM,"1,525.00",-0.07,"1,561.00","1,514.00","1,556.50","105,632","162,652,931.50",01/03/2022
193,SHL,211.00,1.44,213.00,208.00,209.00,"17,758","3,749,380.50",01/03/2022
194,SHPC,404.00,0.75,409.00,398.00,401.00,"62,595","25,244,715.10",01/03/2022
195,SIC,"1,297.10",1.97,"1,300.00","1,271.00","1,289.90","14,583","18,662,766.90",01/03/2022
196,SICL,"1,750.00",2.82,"1,770.00","1,715.10","1,736.00","38,932","67,715,449.70",01/03/2022
197,SIFC,439.00,4.52,449.80,420.00,428.00,"67,925","29,723,246.00",01/03/2022
198,SIGS2,10.71,3.98,10.92,10.50,10.50,"17,600","187,327.00",01/03/2022
199,SIL,923.00,0.65,925.00,899.00,921.00,"10,023","9,158,866.50",01/03/2022
200,SINDU,344.50,0.76,352.50,338.30,347.00,"13,873","4,779,781.00",01/03/2022
201,SJCL,345.00,1.47,347.00,339.00,339.00,"17,768","6,091,738.50",01/03/2022
202,SKBBL,"1,295.00",0.78,"1,320.00","1,285.00","1,310.00","10,279","13,409,788.30",01/03/2022
203,SLBBL,"1,120.00",5.66,"1,125.00","1,080.00","1,081.00","12,115","13,379,067.80",01/03/2022
204,SLBSL,"1,220.00",5.63,"1,245.00","1,177.00","1,177.00","1,025","1,235,487.00",01/03/2022
205,SLCF,9.04,-1.74,9.20,9.00,9.10,"18,070","163,097.00",01/03/2022
206,SLI,529.00,0.76,540.00,515.00,515.00,"19,641","10,395,879.50",01/03/2022
207,SLICL,726.10,-2.01,755.80,722.60,755.80,"48,052","35,516,632.20",01/03/2022
208,SMATA,"1,140.10",0.27,"1,178.00","1,118.00","1,158.00","3,614","4,126,980.50",01/03/2022
209,SMB,"1,840.00",4.52,"1,865.00","1,795.00","1,795.00",621,"1,140,619.00",01/03/2022
210,SMFBS,"1,920.00",3.67,"1,920.00","1,846.00","1,852.00",885,"1,680,104.00",01/03/2022
211,SMFDB,"1,195.00",2.14,"1,230.00","1,190.00","1,190.00","1,531","1,839,360.00",01/03/2022
212,SPC,444.00,-1.33,452.80,431.20,444.00,"2,658","1,171,428.00",01/03/2022
213,SPDL,401.90,0.22,408.90,395.00,401.00,"32,334","12,976,280.00",01/03/2022
214,SRBL,284.20,1.97,287.00,275.00,276.00,"70,852","19,976,874.10",01/03/2022
215,SSHL,306.00,-0.33,313.00,302.00,313.00,"22,487","6,912,488.00",01/03/2022
216,STC,"6,110.00",8.14,"6,215.00","5,700.00","5,700.00","4,969","29,995,139.00",01/03/2022
217,SWBBL,"1,236.00",0.98,"1,270.00","1,200.00","1,224.00","13,639","16,817,373.20",01/03/2022
218,TPC,427.30,-0.16,430.00,415.50,420.00,"2,585","1,091,430.50",01/03/2022
219,TRH,368.90,-0.3,370.00,363.00,370.00,"1,273","464,945.90",01/03/2022
220,UIC,667.00,-2.03,694.30,667.00,694.30,"17,222","11,646,586.00",01/03/2022
221,ULI,660.00,1.38,672.00,641.00,660.00,"33,079","21,606,328.90",01/03/2022
222,UMHL,360.60,0.45,373.00,357.00,366.10,"73,400","26,811,275.00",01/03/2022
223,UMRH,510.00,0.79,525.00,496.10,496.10,"2,994","1,535,708.80",01/03/2022
224,UNHPL,312.90,0.94,325.00,308.00,310.00,"11,179","3,487,795.20",01/03/2022
225,UNL,"19,100.00",0.26,"19,400.00","18,815.00","18,815.00",120,"2,301,433.00",01/03/2022
226,UPCL,344.00,0.29,355.00,343.50,349.00,"36,798","12,832,805.10",01/03/2022
227,UPPER,630.00,-0.32,642.00,628.00,635.00,"119,110","75,501,569.20",01/03/2022
228,USLB,"1,534.40",-1.39,"1,587.00","1,534.40","1,587.00","1,096","1,712,574.90",01/03/2022
229,VLBS,"1,330.00",4.72,"1,346.00","1,290.00","1,290.00","5,810","7,677,097.30",01/03/2022
1,ACLBSL,"1,390.00",6.76,"1,409.10","1,304.00","1,325.00","1,979","2,699,451.50",01/04/2022
2,ADBL,422.00,1.69,424.00,410.00,422.00,"52,990","22,249,267.50",01/04/2022
3,ADBLD83,"1,050.00",-1.96,"1,050.00","1,050.00","1,050.00",500,"525,000.00",01/04/2022
4,AHPC,445.00,2.3,448.00,430.00,430.00,"157,611","69,786,523.00",01/04/2022
5,AIL,698.10,-0.27,704.00,687.00,687.00,"3,822","2,671,076.00",01/04/2022
6,AKJCL,280.00,2.23,280.00,270.00,275.00,"72,936","20,155,556.30",01/04/2022
7,AKPL,514.20,1.84,516.00,497.10,508.00,"83,363","42,582,419.40",01/04/2022
8,ALBSL,"1,508.00",-0.7,"1,520.00","1,486.00","1,501.00",947,"1,424,724.20",01/04/2022
9,ALICL,"1,180.00",0.77,"1,190.00","1,152.00","1,153.00","11,524","13,614,019.30",01/04/2022
10,API,475.00,1.28,478.30,461.10,472.00,"234,910","110,768,125.80",01/04/2022
11,BARUN,470.00,1.73,470.00,460.00,462.00,"14,119","6,565,768.40",01/04/2022
12,BBC,"5,000.00",2,"5,100.00","4,945.00","4,999.90",710,"3,566,483.00",01/04/2022
13,BFC,456.00,3.17,459.00,444.00,450.00,"24,848","11,230,571.80",01/04/2022
14,BNT,"16,163.70",-1.43,"17,670.00","16,163.70","16,700.00",550,"9,215,095.00",01/04/2022
15,BOKL,291.00,6.2,291.00,273.10,275.00,"59,764","16,960,527.90",01/04/2022
16,BPCL,424.00,1.44,425.00,410.00,412.00,"15,929","6,685,849.10",01/04/2022
17,CBBL,"1,284.00",-0.46,"1,299.00","1,271.50","1,280.00","13,741","17,733,411.30",01/04/2022
18,CBL,253.90,3.33,255.00,243.00,243.20,"104,026","25,944,958.60",01/04/2022
19,CCBL,243.10,4.33,246.80,230.00,234.00,"128,346","30,882,462.30",01/04/2022
20,CFCL,440.00,6.8,440.00,411.90,420.20,"31,724","13,508,179.90",01/04/2022
21,CGH,"1,479.00",2.85,"1,480.00","1,421.00","1,438.00","6,324","9,256,114.10",01/04/2022
22,CHCL,505.00,4.99,518.00,465.50,475.10,"38,710","18,782,043.20",01/04/2022
23,CHDC,867.00,2.12,872.00,826.00,840.00,"19,380","16,604,632.40",01/04/2022
24,CHL,485.00,2.15,490.00,474.60,484.00,"81,879","39,587,292.30",01/04/2022
25,CIT,"3,330.00",0.61,"3,365.00","3,261.00","3,350.00","8,107","26,956,757.70",01/04/2022
26,CMF1,9.57,0.84,9.65,9.33,9.40,"64,247","605,410.00",01/04/2022
27,CMF2,9.81,0.2,9.99,9.76,9.76,"10,220","101,465.80",01/04/2022
28,CORBL,935.00,0.75,946.00,920.00,939.00,"11,234","10,517,794.30",01/04/2022
29,CZBIL,302.00,8.24,303.90,276.20,280.00,"177,847","52,037,880.50",01/04/2022
30,DDBL,"1,231.00",0.24,"1,252.50","1,200.00","1,228.00","14,419","17,813,847.50",01/04/2022
31,DHPL,277.00,2.59,277.00,269.00,274.00,"20,565","5,589,358.60",01/04/2022
32,EBL,615.00,7.16,625.00,560.10,571.00,"77,227","45,958,834.50",01/04/2022
33,EDBL,540.00,1.98,548.00,521.00,540.00,"4,946","2,644,822.00",01/04/2022
34,EIC,667.00,0.91,683.00,660.00,665.00,"5,801","3,896,476.00",01/04/2022
35,EICPO,410.70,-7.5,435.20,410.70,435.20,"1,542","635,308.00",01/04/2022
36,FMDBL,898.80,8.29,913.00,846.00,846.00,"62,824","55,908,422.90",01/04/2022
37,FOWAD,"2,100.00",1.2,"2,100.10","2,036.00","2,075.10","10,720","22,331,692.30",01/04/2022
38,GBBL,564.00,5.22,566.00,528.00,538.00,"156,014","85,884,417.70",01/04/2022
39,GBBLPO,277.00,0,277.00,277.00,277.00,"35,000","9,695,000.00",01/04/2022
40,GBD80/81,"1,020.00",-0.29,"1,020.00","1,020.00","1,020.00",50,"51,000.00",01/04/2022
41,GBIME,326.00,8.59,326.00,300.00,302.00,"193,324","59,970,602.70",01/04/2022
42,GBLBS,981.40,1.49,"1,009.00",950.00,950.00,"15,560","15,387,896.60",01/04/2022
43,GFCL,594.00,2.77,597.70,572.00,578.00,"11,768","6,933,268.60",01/04/2022
44,GHL,315.00,0,320.00,308.00,309.00,"3,301","1,030,817.00",01/04/2022
45,GIC,621.00,4.9,640.00,582.00,582.00,"13,080","7,963,204.60",01/04/2022
46,GILB,"1,685.00",2.06,"1,690.00","1,618.00","1,618.00","9,008","14,914,225.80",01/04/2022
47,GIMES1,10.73,0.75,10.90,10.65,10.86,"53,277","573,341.05",01/04/2022
48,GLBSL,"1,362.20",2.42,"1,400.00","1,305.00","1,305.00",621,"841,698.00",01/04/2022
49,GLH,399.00,1.04,405.00,383.10,389.00,"5,569","2,198,436.00",01/04/2022
50,GLICL,585.50,0.27,590.00,573.00,574.00,"18,978","11,101,046.00",01/04/2022
51,GMFBS,"1,289.00",2.3,"1,289.00","1,235.00","1,235.00",278,"353,285.00",01/04/2022
52,GMFIL,494.00,7.37,494.00,453.10,453.30,"24,031","11,520,729.00",01/04/2022
53,GRDBL,350.00,7.86,350.00,325.50,330.00,"26,043","8,930,040.20",01/04/2022
54,GUFL,769.90,-0.01,785.00,755.00,775.00,"68,245","52,569,610.20",01/04/2022
55,GWFD83,"1,160.00",0,"1,160.00","1,160.00","1,160.00",200,"232,000.00",01/04/2022
56,HDHPC,311.00,0.97,313.00,303.10,303.10,"84,846","26,237,305.50",01/04/2022
57,HDL,"4,214.00",-0.82,"4,298.00","4,200.00","4,250.00","25,045","106,023,226.30",01/04/2022
58,HGI,673.00,1.36,677.90,663.00,663.00,"4,503","3,014,921.20",01/04/2022
59,HIDCL,264.00,3.12,265.00,252.90,261.00,"143,713","37,295,944.30",01/04/2022
60,HPPL,440.00,3.77,440.00,424.00,430.00,"42,762","18,481,084.90",01/04/2022
61,HURJA,412.00,-0.15,435.00,406.10,420.00,"2,880","1,191,193.00",01/04/2022
62,ICFC,607.00,2.02,609.00,585.00,595.10,"61,815","37,200,691.40",01/04/2022
63,ICFCD83,"1,160.00",-1.86,"1,160.00","1,160.00","1,160.00",200,"232,000.00",01/04/2022
64,IGI,"1,069.90",0.93,"1,080.00","1,046.10","1,050.10","60,752","64,729,901.90",01/04/2022
65,ILBS,"1,391.00",-0.29,"1,422.90","1,380.00","1,422.90","2,407","3,357,890.90",01/04/2022
66,JBBL,427.00,6.22,432.00,402.00,409.90,"201,959","83,249,300.10",01/04/2022
67,JBLB,"4,438.00",0.18,"4,490.00","4,360.00","4,430.00","8,910","39,526,300.60",01/04/2022
68,JFL,608.00,1.67,615.00,588.00,588.10,"27,374","16,569,321.40",01/04/2022
69,JLI,656.00,5.47,656.00,611.10,611.10,"46,459","29,758,236.80",01/04/2022
70,JOSHI,298.00,0.1,302.00,293.00,296.00,"72,353","21,446,291.30",01/04/2022
71,JSLBB,"2,979.00",7.16,"2,999.90","2,834.10","2,834.10","8,595","25,202,874.10",01/04/2022
72,KBL,266.90,5.91,268.00,250.00,250.00,"170,015","44,515,053.60",01/04/2022
73,KEF,9.18,1.89,9.18,8.93,8.93,"5,944","54,117.80",01/04/2022
74,KKHC,280.00,0.72,281.00,276.00,276.00,"7,265","2,027,606.00",01/04/2022
75,KLBSL,"1,493.00",8.57,"1,494.00","1,398.00","1,398.00","2,871","4,189,969.00",01/04/2022
76,KMCDB,"1,315.00",5.45,"1,321.00","1,250.00","1,250.00","33,773","43,880,641.60",01/04/2022
77,KPCL,455.00,3.41,460.00,435.10,448.80,"12,237","5,516,045.70",01/04/2022
78,KRBL,396.00,6.42,400.00,374.00,374.00,"22,320","8,751,343.30",01/04/2022
79,KSBBL,489.00,6.54,491.60,452.10,467.90,"102,186","48,641,547.60",01/04/2022
80,LBBL,495.00,5.32,507.00,461.00,478.00,"110,308","53,492,440.30",01/04/2022
81,LBL,308.00,2.67,309.00,293.10,294.00,"67,910","20,695,830.40",01/04/2022
82,LEC,312.00,1.96,315.90,301.00,301.00,"13,200","4,119,051.00",01/04/2022
83,LEMF,10.21,1.09,10.21,9.90,10.00,"31,425","317,754.50",01/04/2022
84,LGIL,699.00,1.16,700.00,685.00,700.00,"13,630","9,455,805.80",01/04/2022
85,LICN,"1,999.90",1.88,"1,999.90","1,951.00","1,961.00","4,077","8,060,841.90",01/04/2022
86,LLBS,"1,559.00",2.7,"1,568.00","1,490.00","1,490.00","1,994","3,091,649.00",01/04/2022
87,LUK,9.72,1.57,9.88,9.40,9.40,"37,305","362,604.40",01/04/2022
88,MBJC,194.80,9.99,194.80,177.10,177.10,212,"40,836.00",01/04/2022
89,MBL,338.00,2.74,339.50,326.00,329.00,"153,230","51,342,630.80",01/04/2022
90,MBLD2085,"1,040.00",0,"1,040.00","1,040.00","1,040.00",50,"52,000.00",01/04/2022
91,MDB,490.00,4.26,490.00,460.60,478.00,"21,181","10,186,241.50",01/04/2022
92,MEGA,304.00,3.75,304.20,292.90,298.00,"161,744","48,425,444.30",01/04/2022
93,MEN,"1,075.00",0.94,"1,084.00","1,027.00","1,043.70","1,190","1,265,925.00",01/04/2022
94,MERO,"1,156.00",2.3,"1,179.90","1,113.00","1,130.00","18,097","20,863,878.80",01/04/2022
